"Site_no","date","ParamLow","ParamHigh","Parameter","Uncen"
"09522000",1973-04-23,3.77185184104545,3.77185184104545,"Larson",1
"09522000",1973-04-23,0.470692309827814,0.470692309827814,"CSMR",1
"09522000",1973-04-30,3.83069149409966,3.83069149409966,"Larson",1
"09522000",1973-04-30,0.488434592016446,0.488434592016446,"CSMR",1
"09522000",1973-05-07,3.66789491792489,3.66789491792489,"Larson",1
"09522000",1973-05-07,0.570536133124623,0.570536133124623,"CSMR",1
"09522000",1973-05-14,3.24848785048521,3.24848785048521,"Larson",1
"09522000",1973-05-14,0.760239397388561,0.760239397388561,"CSMR",1
"09522000",1973-05-21,3.0042438842259,3.0042438842259,"Larson",1
"09522000",1973-05-21,0.950997762720605,0.950997762720605,"CSMR",1
"09522000",1973-05-29,2.75052978110595,2.75052978110595,"Larson",1
"09522000",1973-05-29,1.20845455093724,1.20845455093724,"CSMR",1
"09522000",1973-06-04,2.83232059566835,2.83232059566835,"Larson",1
"09522000",1973-06-04,1.13903463720237,1.13903463720237,"CSMR",1
"09522000",1973-06-11,3.65884851267602,3.65884851267602,"Larson",1
"09522000",1973-06-11,0.826610878856493,0.826610878856493,"CSMR",1
"09522000",1973-06-18,3.55222003580357,3.55222003580357,"Larson",1
"09522000",1973-06-18,0.610310652119597,0.610310652119597,"CSMR",1
"09522000",1973-06-25,3.27410548392416,3.27410548392416,"Larson",1
"09522000",1973-06-25,0.824592517110117,0.824592517110117,"CSMR",1
"09522000",1973-07-02,3.62232990886919,3.62232990886919,"Larson",1
"09522000",1973-07-02,0.566206171400017,0.566206171400017,"CSMR",1
"09522000",1973-07-09,4.02186334894373,4.02186334894373,"Larson",1
"09522000",1973-07-09,0.542365911551595,0.542365911551595,"CSMR",1
"09522000",1973-07-16,3.9590125307979,3.9590125307979,"Larson",1
"09522000",1973-07-16,0.51455227506177,0.51455227506177,"CSMR",1
"09522000",1973-07-23,4.0997724449218,4.0997724449218,"Larson",1
"09522000",1973-07-23,0.506116991864036,0.506116991864036,"CSMR",1
"09522000",1973-07-30,4.09945641633717,4.09945641633717,"Larson",1
"09522000",1973-07-30,0.478394547624997,0.478394547624997,"CSMR",1
"09522000",1973-08-06,4.06260052758607,4.06260052758607,"Larson",1
"09522000",1973-08-06,0.48696661919891,0.48696661919891,"CSMR",1
"09522000",1973-08-13,4.04190263796811,4.04190263796811,"Larson",1
"09522000",1973-08-13,0.465080479010195,0.465080479010195,"CSMR",1
"09522000",1973-08-20,4.35455611873337,4.35455611873337,"Larson",1
"09522000",1973-08-20,0.521505684184226,0.521505684184226,"CSMR",1
"09522000",1973-08-27,3.86616774066515,3.86616774066515,"Larson",1
"09522000",1973-08-27,0.465080479010195,0.465080479010195,"CSMR",1
"09522000",1973-09-04,4.094160103876,4.094160103876,"Larson",1
"09522000",1973-09-04,0.528681602398601,0.528681602398601,"CSMR",1
"09522000",1973-09-10,4.23193073655254,4.23193073655254,"Larson",1
"09522000",1973-09-10,0.547372366119764,0.547372366119764,"CSMR",1
"09522000",1973-09-17,4.19270795719037,4.19270795719037,"Larson",1
"09522000",1973-09-17,0.538752328858035,0.538752328858035,"CSMR",1
"09522000",1973-09-24,4.14219340348928,4.14219340348928,"Larson",1
"09522000",1973-09-24,0.538752328858035,0.538752328858035,"CSMR",1
"09522000",1973-10-01,4.17847997432073,4.17847997432073,"Larson",1
"09522000",1973-10-01,0.547580968393437,0.547580968393437,"CSMR",1
"09522000",1973-10-09,4.27803471406852,4.27803471406852,"Larson",1
"09522000",1973-10-09,0.568915291837337,0.568915291837337,"CSMR",1
"09522000",1973-10-15,4.08073775269919,4.08073775269919,"Larson",1
"09522000",1973-10-15,0.547580968393437,0.547580968393437,"CSMR",1
"09522000",1973-10-23,4.04750400696734,4.04750400696734,"Larson",1
"09522000",1973-10-23,0.598302224936688,0.598302224936688,"CSMR",1
"09522000",1973-10-29,4.01757629253258,4.01757629253258,"Larson",1
"09522000",1973-10-29,0.588412931962528,0.588412931962528,"CSMR",1
"09522000",1973-11-05,4.11870626193382,4.11870626193382,"Larson",1
"09522000",1973-11-05,0.609057733353841,0.609057733353841,"CSMR",1
"09522000",1973-11-12,3.965376421557,3.965376421557,"Larson",1
"09522000",1973-11-12,0.518080870735852,0.518080870735852,"CSMR",1
"09522000",1973-11-19,4.02800580658506,4.02800580658506,"Larson",1
"09522000",1973-11-19,0.563689699527128,0.563689699527128,"CSMR",1
"09522000",1973-11-26,4.01757629253258,4.01757629253258,"Larson",1
"09522000",1973-11-26,0.588412931962528,0.588412931962528,"CSMR",1
"09522000",1973-12-03,4.04762688040501,4.04762688040501,"Larson",1
"09522000",1973-12-03,0.505702481633189,0.505702481633189,"CSMR",1
"09522000",1973-12-10,4.04762688040501,4.04762688040501,"Larson",1
"09522000",1973-12-10,0.505702481633189,0.505702481633189,"CSMR",1
"09522000",1973-12-17,4.01441468297341,4.01441468297341,"Larson",1
"09522000",1973-12-17,0.499331426746471,0.499331426746471,"CSMR",1
"09522000",1973-12-26,4.04762688040501,4.04762688040501,"Larson",1
"09522000",1973-12-26,0.505702481633189,0.505702481633189,"CSMR",1
"09522000",1974-01-02,4.25677544415604,4.25677544415604,"Larson",1
"09522000",1974-01-02,0.542988604905845,0.542988604905845,"CSMR",1
"09522000",1974-01-07,3.96867276736679,3.96867276736679,"Larson",1
"09522000",1974-01-07,0.498154683399858,0.498154683399858,"CSMR",1
"09522000",1974-01-14,3.81769065121697,3.81769065121697,"Larson",1
"09522000",1974-01-14,0.498154683399858,0.498154683399858,"CSMR",1
"09522000",1974-01-21,3.92999142175508,3.92999142175508,"Larson",1
"09522000",1974-01-21,0.519717664695594,0.519717664695594,"CSMR",1
"09522000",1974-01-28,4.00651977264215,4.00651977264215,"Larson",1
"09522000",1974-01-28,0.493059919592359,0.493059919592359,"CSMR",1
"09522000",1974-02-04,3.99626813718183,3.99626813718183,"Larson",1
"09522000",1974-02-04,0.530868148435722,0.530868148435722,"CSMR",1
"09522000",1974-02-11,4.03271413119041,4.03271413119041,"Larson",1
"09522000",1974-02-11,0.512471727450326,0.512471727450326,"CSMR",1
"09522000",1974-02-19,4.09233179008278,4.09233179008278,"Larson",1
"09522000",1974-02-19,0.512660947780461,0.512660947780461,"CSMR",1
"09522000",1974-02-25,3.9631901370171,3.9631901370171,"Larson",1
"09522000",1974-02-25,0.520355907872639,0.520355907872639,"CSMR",1
"09522000",1974-03-04,3.95926684768743,3.95926684768743,"Larson",1
"09522000",1974-03-04,0.478759316628142,0.478759316628142,"CSMR",1
"09522000",1974-03-11,3.87033071516905,3.87033071516905,"Larson",1
"09522000",1974-03-11,0.451401641392248,0.451401641392248,"CSMR",1
"09522000",1974-03-18,3.87033071516905,3.87033071516905,"Larson",1
"09522000",1974-03-18,0.451401641392248,0.451401641392248,"CSMR",1
"09522000",1974-03-25,3.78311525688653,3.78311525688653,"Larson",1
"09522000",1974-03-25,0.418618800050253,0.418618800050253,"CSMR",1
"09522000",1974-04-01,3.72849232895976,3.72849232895976,"Larson",1
"09522000",1974-04-01,0.424275810861743,0.424275810861743,"CSMR",1
"09522000",1974-04-08,3.73756509967,3.73756509967,"Larson",1
"09522000",1974-04-08,0.399375293187236,0.399375293187236,"CSMR",1
"09522000",1974-04-15,3.68870803954359,3.68870803954359,"Larson",1
"09522000",1974-04-15,0.399375293187236,0.399375293187236,"CSMR",1
"09522000",1974-04-22,3.70474397017658,3.70474397017658,"Larson",1
"09522000",1974-04-22,0.424275810861743,0.424275810861743,"CSMR",1
"09522000",1974-04-29,3.74977850861742,3.74977850861742,"Larson",1
"09522000",1974-04-29,0.438418337890468,0.438418337890468,"CSMR",1
"09522000",1974-05-06,3.7103283666647,3.7103283666647,"Larson",1
"09522000",1974-05-06,0.459608943963016,0.459608943963016,"CSMR",1
"09522000",1974-05-13,3.7515449724707,3.7515449724707,"Larson",1
"09522000",1974-05-13,0.455872285882016,0.455872285882016,"CSMR",1
"09522000",1974-05-20,3.72908063131818,3.72908063131818,"Larson",1
"09522000",1974-05-20,0.455872285882016,0.455872285882016,"CSMR",1
"09522000",1974-05-28,3.67827519992744,3.67827519992744,"Larson",1
"09522000",1974-05-28,0.439591132814801,0.439591132814801,"CSMR",1
"09522000",1974-06-03,3.81454045392817,3.81454045392817,"Larson",1
"09522000",1974-06-03,0.461299336904421,0.461299336904421,"CSMR",1
"09522000",1974-06-10,3.81454045392817,3.81454045392817,"Larson",1
"09522000",1974-06-10,0.461299336904421,0.461299336904421,"CSMR",1
"09522000",1974-06-17,3.97012695614086,3.97012695614086,"Larson",1
"09522000",1974-06-17,0.475279420338136,0.475279420338136,"CSMR",1
"09522000",1974-06-24,3.91963429115846,3.91963429115846,"Larson",1
"09522000",1974-06-24,0.451401641392248,0.451401641392248,"CSMR",1
"09522000",1974-07-01,3.8634966379688,3.8634966379688,"Larson",1
"09522000",1974-07-01,0.431111365592293,0.431111365592293,"CSMR",1
"09522000",1974-07-08,3.93003245484948,3.93003245484948,"Larson",1
"09522000",1974-07-08,0.424275810861743,0.424275810861743,"CSMR",1
"09522000",1974-07-15,3.8200847864824,3.8200847864824,"Larson",1
"09522000",1974-07-15,0.429932821673233,0.429932821673233,"CSMR",1
"09522000",1974-07-22,3.8634966379688,3.8634966379688,"Larson",1
"09522000",1974-07-22,0.431111365592293,0.431111365592293,"CSMR",1
"09522000",1974-07-29,3.79527904111563,3.79527904111563,"Larson",1
"09522000",1974-07-29,0.429932821673233,0.429932821673233,"CSMR",1
"09522000",1974-08-05,3.91925229201507,3.91925229201507,"Larson",1
"09522000",1974-08-05,0.399375293187236,0.399375293187236,"CSMR",1
"09522000",1974-08-12,3.86556390445322,3.86556390445322,"Larson",1
"09522000",1974-08-12,0.399375293187236,0.399375293187236,"CSMR",1
"09522000",1974-08-19,3.98173336848646,3.98173336848646,"Larson",1
"09522000",1974-08-19,0.424043966156354,0.424043966156354,"CSMR",1
"09522000",1974-08-26,3.96844370253735,3.96844370253735,"Larson",1
"09522000",1974-08-26,0.44319433882148,0.44319433882148,"CSMR",1
"09522000",1974-09-03,4.01348652142914,4.01348652142914,"Larson",1
"09522000",1974-09-03,0.474570172607646,0.474570172607646,"CSMR",1
"09522000",1974-09-09,4.02624686606891,4.02624686606891,"Larson",1
"09522000",1974-09-09,0.473050825338762,0.473050825338762,"CSMR",1
"09522000",1974-09-16,3.84890550225116,3.84890550225116,"Larson",1
"09522000",1974-09-16,0.467269093029066,0.467269093029066,"CSMR",1
"09522000",1974-09-23,4.00878903264864,4.00878903264864,"Larson",1
"09522000",1974-09-23,0.467794705057221,0.467794705057221,"CSMR",1
"09522000",1974-09-30,3.91357313677001,3.91357313677001,"Larson",1
"09522000",1974-09-30,0.504587547028013,0.504587547028013,"CSMR",1
"09522000",1974-10-07,3.94917942301809,3.94917942301809,"Larson",1
"09522000",1974-10-07,0.528258995202439,0.528258995202439,"CSMR",1
"09522000",1974-10-15,3.86958241442835,3.86958241442835,"Larson",1
"09522000",1974-10-15,0.54084326721821,0.54084326721821,"CSMR",1
"09522000",1974-10-21,4.08393657941574,4.08393657941574,"Larson",1
"09522000",1974-10-21,0.555460652818702,0.555460652818702,"CSMR",1
"09522000",1974-10-29,4.01425941017283,4.01425941017283,"Larson",1
"09522000",1974-10-29,0.560246106437911,0.560246106437911,"CSMR",1
"09522000",1974-11-04,4.09871722061894,4.09871722061894,"Larson",1
"09522000",1974-11-04,0.591039775408789,0.591039775408789,"CSMR",1
"09522000",1974-11-11,4.05108452754372,4.05108452754372,"Larson",1
"09522000",1974-11-11,0.572166236362122,0.572166236362122,"CSMR",1
"09522000",1974-11-18,3.96985526119253,3.96985526119253,"Larson",1
"09522000",1974-11-18,0.560333114685533,0.560333114685533,"CSMR",1
"09522000",1974-11-25,3.97287529254218,3.97287529254218,"Larson",1
"09522000",1974-11-25,0.560246106437911,0.560246106437911,"CSMR",1
"09522000",1974-12-02,3.88124549756559,3.88124549756559,"Larson",1
"09522000",1974-12-02,0.512397697587206,0.512397697587206,"CSMR",1
"09522000",1974-12-09,4.03776653125937,4.03776653125937,"Larson",1
"09522000",1974-12-09,0.531549497361107,0.531549497361107,"CSMR",1
"09522000",1974-12-16,4.03327991307661,4.03327991307661,"Larson",1
"09522000",1974-12-16,0.495430399975015,0.495430399975015,"CSMR",1
"09522000",1974-12-23,3.89258410215533,3.89258410215533,"Larson",1
"09522000",1974-12-23,0.495430399975015,0.495430399975015,"CSMR",1
"09522000",1974-12-30,3.97714629453149,3.97714629453149,"Larson",1
"09522000",1974-12-30,0.473050825338762,0.473050825338762,"CSMR",1
"09522000",1975-01-06,3.95990136151878,3.95990136151878,"Larson",1
"09522000",1975-01-06,0.467794705057221,0.467794705057221,"CSMR",1
"09522000",1975-01-13,3.80720714388222,3.80720714388222,"Larson",1
"09522000",1975-01-13,0.482392757870409,0.482392757870409,"CSMR",1
"09522000",1975-01-20,3.81036988662962,3.81036988662962,"Larson",1
"09522000",1975-01-20,0.469355115765803,0.469355115765803,"CSMR",1
"09522000",1975-01-27,3.88847636842487,3.88847636842487,"Larson",1
"09522000",1975-01-27,0.50846804207962,0.50846804207962,"CSMR",1
"09522000",1975-02-03,3.93403396199971,3.93403396199971,"Larson",1
"09522000",1975-02-03,0.459910524634908,0.459910524634908,"CSMR",1
"09522000",1975-02-10,3.90570055271356,3.90570055271356,"Larson",1
"09522000",1975-02-10,0.473050825338762,0.473050825338762,"CSMR",1
"09522000",1975-02-18,3.88876540891664,3.88876540891664,"Larson",1
"09522000",1975-02-18,0.467794705057221,0.467794705057221,"CSMR",1
"09522000",1975-02-24,3.86997597471076,3.86997597471076,"Larson",1
"09522000",1975-02-24,0.459258765719997,0.459258765719997,"CSMR",1
"09522000",1975-03-03,3.88876540891664,3.88876540891664,"Larson",1
"09522000",1975-03-03,0.467794705057221,0.467794705057221,"CSMR",1
"09522000",1975-03-10,3.78352030442204,3.78352030442204,"Larson",1
"09522000",1975-03-10,0.45391854751395,0.45391854751395,"CSMR",1
"09522000",1975-03-17,3.82585816391432,3.82585816391432,"Larson",1
"09522000",1975-03-17,0.467269093029066,0.467269093029066,"CSMR",1
"09522000",1975-03-24,3.78334985911564,3.78334985911564,"Larson",1
"09522000",1975-03-24,0.458925002082119,0.458925002082119,"CSMR",1
"09522000",1975-03-31,3.8036404311903,3.8036404311903,"Larson",1
"09522000",1975-03-31,0.472831820327032,0.472831820327032,"CSMR",1
"09522000",1975-04-07,3.74444764548669,3.74444764548669,"Larson",1
"09522000",1975-04-07,0.466703391947917,0.466703391947917,"CSMR",1
"09522000",1975-04-14,3.66768615869781,3.66768615869781,"Larson",1
"09522000",1975-04-14,0.379893571568347,0.379893571568347,"CSMR",1
"09522000",1975-04-21,3.79154761587017,3.79154761587017,"Larson",1
"09522000",1975-04-21,0.466703391947917,0.466703391947917,"CSMR",1
"09522000",1975-04-28,3.74444764548669,3.74444764548669,"Larson",1
"09522000",1975-04-28,0.466703391947917,0.466703391947917,"CSMR",1
"09522000",1975-05-05,3.68156825416115,3.68156825416115,"Larson",1
"09522000",1975-05-05,0.44319433882148,0.44319433882148,"CSMR",1
"09522000",1975-05-12,3.85947924439742,3.85947924439742,"Larson",1
"09522000",1975-05-12,0.473050825338762,0.473050825338762,"CSMR",1
"09522000",1975-05-19,3.85947924439742,3.85947924439742,"Larson",1
"09522000",1975-05-19,0.473050825338762,0.473050825338762,"CSMR",1
"09522000",1975-05-27,3.72908063131818,3.72908063131818,"Larson",1
"09522000",1975-05-27,0.455872285882016,0.455872285882016,"CSMR",1
"09522000",1975-06-02,3.78058173593901,3.78058173593901,"Larson",1
"09522000",1975-06-02,0.467269093029066,0.467269093029066,"CSMR",1
"09522000",1975-06-09,3.7515449724707,3.7515449724707,"Larson",1
"09522000",1975-06-09,0.455872285882016,0.455872285882016,"CSMR",1
"09522000",1975-06-16,3.73874491620403,3.73874491620403,"Larson",1
"09522000",1975-06-16,0.45391854751395,0.45391854751395,"CSMR",1
"09522000",1975-06-23,3.70367791562281,3.70367791562281,"Larson",1
"09522000",1975-06-23,0.447731709348409,0.447731709348409,"CSMR",1
"09522000",1975-06-30,3.7570004583633,3.7570004583633,"Larson",1
"09522000",1975-06-30,0.450580911135171,0.450580911135171,"CSMR",1
"09522000",1975-07-07,3.87033071516905,3.87033071516905,"Larson",1
"09522000",1975-07-07,0.451401641392248,0.451401641392248,"CSMR",1
"09522000",1975-07-14,3.82282614190217,3.82282614190217,"Larson",1
"09522000",1975-07-14,0.438418337890468,0.438418337890468,"CSMR",1
"09522000",1975-07-21,3.77691430725794,3.77691430725794,"Larson",1
"09522000",1975-07-21,0.424275810861743,0.424275810861743,"CSMR",1
"09522000",1975-07-28,3.77691430725794,3.77691430725794,"Larson",1
"09522000",1975-07-28,0.424275810861743,0.424275810861743,"CSMR",1
"09522000",1975-08-04,3.7570004583633,3.7570004583633,"Larson",1
"09522000",1975-08-04,0.450580911135171,0.450580911135171,"CSMR",1
"09522000",1975-08-11,3.92687072433153,3.92687072433153,"Larson",1
"09522000",1975-08-11,0.446903854107703,0.446903854107703,"CSMR",1
"09522000",1975-08-18,3.85195233985247,3.85195233985247,"Larson",1
"09522000",1975-08-18,0.424275810861743,0.424275810861743,"CSMR",1
"09522000",1975-08-25,3.87033071516905,3.87033071516905,"Larson",1
"09522000",1975-08-25,0.451401641392248,0.451401641392248,"CSMR",1
"09522000",1975-09-02,3.84781193367931,3.84781193367931,"Larson",1
"09522000",1975-09-02,0.438418337890468,0.438418337890468,"CSMR",1
"09522000",1975-09-08,3.94476015199922,3.94476015199922,"Larson",1
"09522000",1975-09-08,0.451401641392248,0.451401641392248,"CSMR",1
"09522000",1975-09-15,3.86336269322127,3.86336269322127,"Larson",1
"09522000",1975-09-15,0.459910524634908,0.459910524634908,"CSMR",1
"09522000",1975-09-22,3.85947924439742,3.85947924439742,"Larson",1
"09522000",1975-09-22,0.473050825338762,0.473050825338762,"CSMR",1
"09522000",1975-09-29,3.96843672902914,3.96843672902914,"Larson",1
"09522000",1975-09-29,0.467269093029066,0.467269093029066,"CSMR",1
"09522000",1975-10-06,3.89334124799124,3.89334124799124,"Larson",1
"09522000",1975-10-06,0.493059919592359,0.493059919592359,"CSMR",1
"09522000",1975-10-14,3.86758363764881,3.86758363764881,"Larson",1
"09522000",1975-10-14,0.482673568623431,0.482673568623431,"CSMR",1
"09522000",1975-10-20,3.86758363764881,3.86758363764881,"Larson",1
"09522000",1975-10-20,0.482673568623431,0.482673568623431,"CSMR",1
"09522000",1975-10-28,3.91062748204542,3.91062748204542,"Larson",1
"09522000",1975-10-28,0.474971330826249,0.474971330826249,"CSMR",1
"09522000",1975-11-03,3.92180085648494,3.92180085648494,"Larson",1
"09522000",1975-11-03,0.518080870735852,0.518080870735852,"CSMR",1
"09522000",1975-11-10,3.89742769251241,3.89742769251241,"Larson",1
"09522000",1975-11-10,0.516480957884057,0.516480957884057,"CSMR",1
"09522000",1975-11-17,3.89849177120403,3.89849177120403,"Larson",1
"09522000",1975-11-17,0.510608550484854,0.510608550484854,"CSMR",1
"09522000",1975-11-24,3.87800958875914,3.87800958875914,"Larson",1
"09522000",1975-11-24,0.469355115765803,0.469355115765803,"CSMR",1
"09522000",1975-12-01,3.89334124799124,3.89334124799124,"Larson",1
"09522000",1975-12-01,0.493059919592359,0.493059919592359,"CSMR",1
"09522000",1975-12-08,3.87400025166962,3.87400025166962,"Larson",1
"09522000",1975-12-08,0.482392757870409,0.482392757870409,"CSMR",1
"09522000",1975-12-15,3.90570055271356,3.90570055271356,"Larson",1
"09522000",1975-12-15,0.473050825338762,0.473050825338762,"CSMR",1
"09522000",1975-12-22,3.91670732974928,3.91670732974928,"Larson",1
"09522000",1975-12-22,0.455872285882016,0.455872285882016,"CSMR",1
"09522000",1975-12-29,3.8680525803114,3.8680525803114,"Larson",1
"09522000",1975-12-29,0.455872285882016,0.455872285882016,"CSMR",1
"09522000",1976-01-05,3.85126087960969,3.85126087960969,"Larson",1
"09522000",1976-01-05,0.475279420338136,0.475279420338136,"CSMR",1
"09522000",1976-01-12,3.91255554041217,3.91255554041217,"Larson",1
"09522000",1976-01-12,0.482673568623431,0.482673568623431,"CSMR",1
"09522000",1976-01-19,3.93058055269999,3.93058055269999,"Larson",1
"09522000",1976-01-19,0.525930580898516,0.525930580898516,"CSMR",1
"09522000",1976-01-26,3.89880875179317,3.89880875179317,"Larson",1
"09522000",1976-01-26,0.490215343133172,0.490215343133172,"CSMR",1
"09522000",1976-02-02,3.87446124635433,3.87446124635433,"Larson",1
"09522000",1976-02-02,0.475279420338136,0.475279420338136,"CSMR",1
"09522000",1976-02-09,3.88513116720352,3.88513116720352,"Larson",1
"09522000",1976-02-09,0.485959856750229,0.485959856750229,"CSMR",1
"09522000",1976-02-17,3.87349148591537,3.87349148591537,"Larson",1
"09522000",1976-02-17,0.523062417569851,0.523062417569851,"CSMR",1
"09522000",1976-02-23,3.93058055269999,3.93058055269999,"Larson",1
"09522000",1976-02-23,0.525930580898516,0.525930580898516,"CSMR",1
"09522000",1976-03-01,3.74662161751159,3.74662161751159,"Larson",1
"09522000",1976-03-01,0.429932821673233,0.429932821673233,"CSMR",1
"09522000",1976-03-08,3.62408489386954,3.62408489386954,"Larson",1
"09522000",1976-03-08,0.406320950460058,0.406320950460058,"CSMR",1
"09522000",1976-03-15,3.82225207274459,3.82225207274459,"Larson",1
"09522000",1976-03-15,0.451401641392248,0.451401641392248,"CSMR",1
"09522000",1976-03-22,3.7106672245804,3.7106672245804,"Larson",1
"09522000",1976-03-22,0.413638696515352,0.413638696515352,"CSMR",1
"09522000",1976-03-29,3.66999672851377,3.66999672851377,"Larson",1
"09522000",1976-03-29,0.420832412976488,0.420832412976488,"CSMR",1
"09522000",1976-04-05,3.6017791316606,3.6017791316606,"Larson",1
"09522000",1976-04-05,0.419419792731526,0.419419792731526,"CSMR",1
"09522000",1976-04-12,3.55560247612649,3.55560247612649,"Larson",1
"09522000",1976-04-12,0.419419792731526,0.419419792731526,"CSMR",1
"09522000",1976-04-19,3.58274551575493,3.58274551575493,"Larson",1
"09522000",1976-04-19,0.432251268727122,0.432251268727122,"CSMR",1
"09522000",1976-04-26,3.74977850861742,3.74977850861742,"Larson",1
"09522000",1976-04-26,0.438418337890468,0.438418337890468,"CSMR",1
"09522000",1976-05-03,3.78334985911564,3.78334985911564,"Larson",1
"09522000",1976-05-03,0.458925002082119,0.458925002082119,"CSMR",1
"09522000",1976-05-10,3.82484467427781,3.82484467427781,"Larson",1
"09522000",1976-05-10,0.459608943963016,0.459608943963016,"CSMR",1
"09522000",1976-05-17,3.7103283666647,3.7103283666647,"Larson",1
"09522000",1976-05-17,0.459608943963016,0.459608943963016,"CSMR",1
"09522000",1976-05-24,3.81375635030274,3.81375635030274,"Larson",1
"09522000",1976-05-24,0.483007540994041,0.483007540994041,"CSMR",1
"09522000",1976-06-01,3.69988861101286,3.69988861101286,"Larson",1
"09522000",1976-06-01,0.470552014057374,0.470552014057374,"CSMR",1
"09522000",1976-06-07,3.69988861101286,3.69988861101286,"Larson",1
"09522000",1976-06-07,0.470552014057374,0.470552014057374,"CSMR",1
"09522000",1976-06-14,3.65661506000687,3.65661506000687,"Larson",1
"09522000",1976-06-14,0.470552014057374,0.470552014057374,"CSMR",1
"09522000",1976-06-21,3.7326797423675,3.7326797423675,"Larson",1
"09522000",1976-06-21,0.459608943963016,0.459608943963016,"CSMR",1
"09522000",1976-06-28,3.78835363460737,3.78835363460737,"Larson",1
"09522000",1976-06-28,0.474866964460433,0.474866964460433,"CSMR",1
"09522000",1976-07-06,3.7570004583633,3.7570004583633,"Larson",1
"09522000",1976-07-06,0.450580911135171,0.450580911135171,"CSMR",1
"09522000",1976-07-12,3.72983183220257,3.72983183220257,"Larson",1
"09522000",1976-07-12,0.442165503171583,0.442165503171583,"CSMR",1
"09522000",1976-07-19,3.85272021526427,3.85272021526427,"Larson",1
"09522000",1976-07-19,0.450580911135171,0.450580911135171,"CSMR",1
"09522000",1976-07-26,3.79481304705825,3.79481304705825,"Larson",1
"09522000",1976-07-26,0.452560864919193,0.452560864919193,"CSMR",1
"09522000",1976-08-02,4.00504262298141,4.00504262298141,"Larson",1
"09522000",1976-08-02,0.485959856750229,0.485959856750229,"CSMR",1
"09522000",1976-08-09,3.85928785116927,3.85928785116927,"Larson",1
"09522000",1976-08-09,0.445018183837206,0.445018183837206,"CSMR",1
"09522000",1976-08-16,3.87741713972109,3.87741713972109,"Larson",1
"09522000",1976-08-16,0.450580911135171,0.450580911135171,"CSMR",1
"09522000",1976-08-23,3.67593064359627,3.67593064359627,"Larson",1
"09522000",1976-08-23,0.429932821673233,0.429932821673233,"CSMR",1
"09522000",1976-08-30,3.80100948316706,3.80100948316706,"Larson",1
"09522000",1976-08-30,0.446903854107703,0.446903854107703,"CSMR",1
"09522000",1976-09-07,3.78647109926042,3.78647109926042,"Larson",1
"09522000",1976-09-07,0.445018183837206,0.445018183837206,"CSMR",1
"09522000",1976-09-13,3.7326797423675,3.7326797423675,"Larson",1
"09522000",1976-09-13,0.459608943963016,0.459608943963016,"CSMR",1
"09522000",1976-09-20,3.92180085648494,3.92180085648494,"Larson",1
"09522000",1976-09-20,0.518080870735852,0.518080870735852,"CSMR",1
"09522000",1976-09-27,3.13307044038683,3.13307044038683,"Larson",1
"09522000",1976-09-27,0.425548638294328,0.425548638294328,"CSMR",1
"09522000",1976-10-04,3.85415352602718,3.85415352602718,"Larson",1
"09522000",1976-10-04,0.577859432743835,0.577859432743835,"CSMR",1
"09522000",1976-10-12,3.82984389295165,3.82984389295165,"Larson",1
"09522000",1976-10-12,0.499331426746471,0.499331426746471,"CSMR",1
"09522000",1976-10-18,3.82256998929903,3.82256998929903,"Larson",1
"09522000",1976-10-18,0.50846804207962,0.50846804207962,"CSMR",1
"09522000",1976-10-26,3.90397953421202,3.90397953421202,"Larson",1
"09522000",1976-10-26,0.508347694614039,0.508347694614039,"CSMR",1
"09522000",1976-11-01,3.9528796368595,3.9528796368595,"Larson",1
"09522000",1976-11-01,0.528043964403849,0.528043964403849,"CSMR",1
"09522000",1976-11-08,3.9093060382236,3.9093060382236,"Larson",1
"09522000",1976-11-08,0.538966467091727,0.538966467091727,"CSMR",1
"09522000",1976-11-15,3.88876540891664,3.88876540891664,"Larson",1
"09522000",1976-11-15,0.467794705057221,0.467794705057221,"CSMR",1
"09522000",1976-11-22,3.94998899797112,3.94998899797112,"Larson",1
"09522000",1976-11-22,0.531549497361107,0.531549497361107,"CSMR",1
"09522000",1976-11-29,3.98108847163525,3.98108847163525,"Larson",1
"09522000",1976-11-29,0.523062417569851,0.523062417569851,"CSMR",1
"09522000",1976-12-06,3.82109826461058,3.82109826461058,"Larson",1
"09522000",1976-12-06,0.478394547624997,0.478394547624997,"CSMR",1
"09522000",1976-12-13,3.82109826461058,3.82109826461058,"Larson",1
"09522000",1976-12-13,0.478394547624997,0.478394547624997,"CSMR",1
"09522000",1976-12-20,3.65661506000687,3.65661506000687,"Larson",1
"09522000",1976-12-20,0.470552014057374,0.470552014057374,"CSMR",1
"09522000",1976-12-27,3.97323302805013,3.97323302805013,"Larson",1
"09522000",1976-12-27,0.518345043674018,0.518345043674018,"CSMR",1
"09522000",1977-01-03,3.89703413668764,3.89703413668764,"Larson",1
"09522000",1977-01-03,0.499331426746471,0.499331426746471,"CSMR",1
"09522000",1977-01-10,3.94885286219147,3.94885286219147,"Larson",1
"09522000",1977-01-10,0.508347694614039,0.508347694614039,"CSMR",1
"09522000",1977-01-17,3.97323302805013,3.97323302805013,"Larson",1
"09522000",1977-01-17,0.518345043674018,0.518345043674018,"CSMR",1
"09522000",1977-01-24,3.94885286219147,3.94885286219147,"Larson",1
